_id,index,transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantiy,price_per_unit,cogs,total_sale
68d384423540c75c99fb71da,1957,1781,13-10-2022,12:22:00,55,Male,35.0,Beauty,1.0,500.0,225.0,500.0
68d384423540c75c99fb6aec,183,1379,02-01-2022,06:23:00,69,Female,47.0,Clothing,1.0,25.0,7.25,25.0
68d384423540c75c99fb70b6,1665,1983,21-12-2022,21:38:00,114,Female,29.0,Clothing,1.0,300.0,303.0,300.0
68d384423540c75c99fb6ee5,1200,1790,14-05-2023,20:52:00,147,Male,62.0,Clothing,1.0,25.0,7.5,25.0
68d384423540c75c99fb6bb3,382,278,22-12-2023,11:42:00,71,Female,37.0,Clothing,4.0,25.0,13.5,100.0
68d384423540c75c99fb6b0c,215,68,15-12-2022,09:06:00,146,Male,25.0,Electronics,1.0,300.0,84.0,300.0
68d384423540c75c99fb71a6,1905,151,12-10-2023,15:49:00,108,Male,29.0,Clothing,1.0,50.0,18.0,50.0
68d384423540c75c99fb6e90,1115,1934,08-09-2022,17:06:00,69,Male,30.0,Beauty,1.0,500.0,150.0,500.0
68d384423540c75c99fb6dbe,905,534,27-04-2023,22:30:00,112,Male,45.0,Clothing,2.0,500.0,140.0,1000.0
68d384423540c75c99fb6ca8,627,1236,09-08-2023,18:19:00,4,Female,54.0,Clothing,1.0,25.0,8.75,25.0
68d384423540c75c99fb6f6f,1338,637,02-12-2022,18:54:00,21,Male,43.0,Clothing,2.0,300.0,321.0,600.0
68d384423540c75c99fb6a78,67,1768,31-07-2022,09:52:00,85,Female,24.0,Beauty,3.0,25.0,8.75,75.0
68d384423540c75c99fb6c81,588,129,17-04-2023,17:42:00,1,Female,21.0,Beauty,2.0,300.0,75.0,600.0
68d384423540c75c99fb6fe3,1454,179,07-10-2023,20:42:00,121,Male,31.0,Electronics,1.0,300.0,375.0,300.0
68d384423540c75c99fb716b,1846,580,14-11-2022,14:44:00,104,Female,31.0,Clothing,3.0,500.0,200.0,1500.0
68d384423540c75c99fb6e3d,1032,759,23-05-2023,21:21:00,75,Male,49.0,Electronics,2.0,50.0,21.5,100.0
68d384423540c75c99fb6bb1,380,7,06-07-2023,06:24:00,38,Male,46.0,Clothing,2.0,25.0,13.25,50.0
68d384423540c75c99fb6fa1,1388,132,22-11-2023,20:34:00,86,Male,42.0,Electronics,4.0,50.0,62.0,200.0
68d384423540c75c99fb7082,1613,1937,07-09-2022,17:57:00,52,Female,62.0,Beauty,1.0,500.0,620.0,500.0
68d384423540c75c99fb6c4b,534,745,14-08-2023,07:30:00,3,Male,54.0,Beauty,2.0,50.0,17.0,100.0
68d384423540c75c99fb6ef1,1212,160,20-07-2022,17:08:00,127,Female,43.0,Clothing,2.0,50.0,26.5,100.0
68d384423540c75c99fb6a49,20,1231,29-01-2022,07:05:00,12,Female,23.0,Clothing,3.0,50.0,23.0,150.0
68d384423540c75c99fb6c5e,553,1562,26-11-2023,10:21:00,5,Male,54.0,Electronics,2.0,25.0,12.75,50.0
68d384423540c75c99fb6cd3,670,779,15-05-2023,19:19:00,3,Female,56.0,Electronics,2.0,500.0,155.0,1000.0
68d384423540c75c99fb6b7f,330,220,07-05-2022,06:44:00,138,Male,64.0,Beauty,1.0,500.0,140.0,500.0
68d384423540c75c99fb70e4,1711,1965,12-12-2022,20:03:00,93,Male,22.0,Clothing,4.0,50.0,21.5,200.0
68d384423540c75c99fb7096,1633,324,15-11-2022,17:52:00,54,Female,52.0,Electronics,3.0,50.0,49.0,150.0
68d384423540c75c99fb6c38,515,1892,01-10-2023,07:22:00,3,Male,20.0,Electronics,1.0,50.0,23.5,50.0
68d384423540c75c99fb6e9d,1128,254,14-12-2022,22:45:00,104,Male,41.0,Electronics,1.0,500.0,165.0,500.0
68d384423540c75c99fb6b5e,297,473,25-09-2022,10:09:00,1,Male,64.0,Beauty,1.0,50.0,14.5,50.0
68d384423540c75c99fb6e66,1073,474,08-05-2022,17:57:00,145,Female,26.0,Clothing,3.0,500.0,210.0,1500.0
68d384423540c75c99fb6bcd,408,1175,02-06-2023,06:38:00,103,Female,31.0,Electronics,4.0,25.0,11.5,100.0
68d384423540c75c99fb6fa6,1393,1832,10-11-2023,21:17:00,57,Male,47.0,Beauty,4.0,500.0,480.0,2000.0
68d384423540c75c99fb70cf,1690,205,22-11-2022,17:20:00,88,Female,43.0,Clothing,1.0,25.0,25.5,25.0
68d384423540c75c99fb6c00,459,1760,23-08-2023,07:26:00,44,Male,27.0,Beauty,1.0,500.0,230.0,500.0
68d384423540c75c99fb6f05,1232,1648,10-07-2023,17:18:00,16,Male,53.0,Beauty,4.0,300.0,87.0,1200.0
68d384423540c75c99fb6cc4,655,749,26-07-2023,20:33:00,2,Male,42.0,Beauty,1.0,30.0,8.4,30.0
68d384423540c75c99fb6d32,765,1081,27-06-2023,22:23:00,5,Male,40.0,Electronics,1.0,50.0,17.0,50.0
68d384423540c75c99fb6cd0,667,1853,29-05-2023,18:39:00,2,Male,21.0,Beauty,2.0,500.0,190.0,1000.0
68d384423540c75c99fb6adb,166,1107,31-12-2022,11:14:00,62,Female,21.0,Clothing,4.0,300.0,102.0,1200.0
68d384423540c75c99fb70bb,1670,898,17-09-2023,20:55:00,53,Female,42.0,Clothing,3.0,30.0,35.1,90.0
68d384423540c75c99fb7170,1851,1580,21-09-2023,15:47:00,105,Female,31.0,Clothing,3.0,500.0,250.0,1500.0
68d384423540c75c99fb713a,1797,1856,20-12-2023,21:34:00,114,Male,54.0,Electronics,4.0,30.0,16.2,120.0
68d384423540c75c99fb6b86,337,1785,20-02-2022,11:17:00,144,Female,31.0,Beauty,4.0,50.0,17.0,200.0
68d384423540c75c99fb6cf1,700,452,30-01-2023,22:41:00,4,Female,48.0,Clothing,3.0,500.0,240.0,1500.0
68d384423540c75c99fb71bd,1928,982,10-11-2022,14:08:00,50,Female,46.0,Beauty,3.0,30.0,15.6,90.0
68d384423540c75c99fb6fe1,1452,1204,10-12-2023,19:24:00,72,Male,39.0,Beauty,1.0,25.0,27.5,25.0
68d384423540c75c99fb6f93,1374,183,01-09-2022,19:22:00,28,Female,43.0,Beauty,3.0,300.0,375.0,900.0
68d384423540c75c99fb70e2,1709,1595,04-10-2023,17:44:00,115,Female,18.0,Clothing,4.0,500.0,255.0,2000.0
68d384423540c75c99fb6ff6,1473,154,24-12-2022,17:47:00,24,Male,51.0,Electronics,3.0,300.0,321.0,900.0
68d384423540c75c99fb6bea,437,1636,22-07-2023,11:26:00,50,Female,21.0,Beauty,3.0,500.0,150.0,1500.0
68d384423540c75c99fb7118,1763,1410,16-10-2022,18:47:00,72,Female,29.0,Clothing,2.0,50.0,22.5,100.0
68d384423540c75c99fb6c90,603,1863,26-05-2023,22:33:00,4,Female,30.0,Electronics,2.0,25.0,10.0,50.0
68d384423540c75c99fb6f51,1308,1568,09-10-2022,22:34:00,51,Female,51.0,Electronics,1.0,300.0,336.0,300.0
68d384423540c75c99fb6aa2,109,592,26-12-2022,09:15:00,77,Female,46.0,Beauty,4.0,500.0,275.0,2000.0
68d384423540c75c99fb711a,1765,1581,20-12-2022,18:57:00,108,Female,48.0,Beauty,2.0,30.0,9.9,60.0
68d384423540c75c99fb6f8c,1367,1696,21-11-2022,17:59:00,24,Female,50.0,Clothing,4.0,50.0,55.0,200.0
68d384423540c75c99fb6c71,572,1298,02-05-2023,19:51:00,1,Male,27.0,Beauty,4.0,300.0,120.0,1200.0
68d384423540c75c99fb7023,1518,558,26-10-2023,17:47:00,108,Female,41.0,Clothing,1.0,25.0,26.0,25.0
68d384423540c75c99fb6ca7,626,1228,24-06-2023,21:37:00,5,Female,59.0,Electronics,2.0,30.0,11.4,60.0
68d384423540c75c99fb6dac,887,1961,15-05-2022,21:17:00,95,Male,53.0,Beauty,4.0,50.0,20.5,200.0
68d384423540c75c99fb6f9b,1382,858,08-09-2023,18:48:00,85,Male,23.0,Electronics,2.0,50.0,50.5,100.0
68d384423540c75c99fb6b06,209,1434,04-02-2022,10:02:00,147,Female,43.0,Electronics,2.0,25.0,7.0,50.0
68d384423540c75c99fb6a36,1,522,09-07-2022,11:00:00,52,Male,46.0,Beauty,3.0,500.0,145.0,1500.0
68d384423540c75c99fb70de,1705,1173,04-12-2022,21:03:00,70,Male,64.0,Electronics,4.0,30.0,15.0,120.0
68d384423540c75c99fb6d54,799,37,26-05-2023,22:42:00,2,Female,18.0,Beauty,3.0,25.0,8.75,75.0
68d384423540c75c99fb6b3e,265,287,26-08-2022,11:07:00,88,Male,54.0,Clothing,4.0,25.0,10.0,100.0
68d384423540c75c99fb71a3,1902,1496,03-09-2022,15:05:00,110,Male,23.0,Clothing,2.0,300.0,120.0,600.0
68d384423540c75c99fb6ce4,687,1820,13-05-2023,21:31:00,1,Male,49.0,Electronics,4.0,50.0,22.0,200.0
68d384423540c75c99fb6f90,1371,1312,03-12-2022,17:28:00,73,Male,41.0,Clothing,4.0,30.0,29.1,120.0
68d384423540c75c99fb71be,1929,1096,01-12-2022,14:49:00,82,Female,44.0,Clothing,2.0,300.0,138.0,600.0
68d384423540c75c99fb71cb,1942,865,17-12-2023,14:49:00,78,Female,42.0,Clothing,1.0,300.0,108.0,300.0
68d384423540c75c99fb6cf9,708,1620,03-02-2023,22:48:00,5,Male,63.0,Electronics,3.0,25.0,7.75,75.0
68d384423540c75c99fb6e57,1058,722,24-02-2023,18:35:00,25,Male,20.0,Beauty,3.0,300.0,162.0,900.0
68d384423540c75c99fb7119,1764,1417,26-12-2022,17:43:00,54,Male,43.0,Electronics,3.0,300.0,147.0,900.0
68d384423540c75c99fb7091,1628,440,22-11-2023,20:15:00,110,Male,64.0,Clothing,2.0,300.0,348.0,600.0
68d384423540c75c99fb6b27,242,1011,01-04-2022,06:48:00,15,Male,23.0,Clothing,2.0,50.0,19.0,100.0
68d384423540c75c99fb6b98,355,444,06-10-2022,07:06:00,51,Female,61.0,Clothing,3.0,30.0,15.9,90.0
68d384423540c75c99fb6c9f,618,903,27-07-2023,22:14:00,3,Female,51.0,Beauty,4.0,50.0,14.0,200.0
68d384423540c75c99fb6dc0,907,1356,18-12-2023,21:31:00,11,Male,50.0,Electronics,3.0,500.0,245.0,1500.0
68d384423540c75c99fb6c5a,549,562,09-11-2023,09:26:00,3,Male,54.0,Electronics,2.0,25.0,7.25,50.0
68d384423540c75c99fb6d97,866,1394,17-04-2022,20:06:00,14,Female,27.0,Clothing,1.0,500.0,250.0,500.0
68d384423540c75c99fb6d3d,776,1811,09-12-2023,21:58:00,5,Male,61.0,Beauty,2.0,25.0,8.5,50.0
68d384423540c75c99fb6f1c,1255,823,03-12-2023,17:42:00,66,Female,56.0,Electronics,2.0,50.0,25.0,100.0
68d384423540c75c99fb6ee6,1201,1960,29-06-2022,22:04:00,67,Male,59.0,Clothing,2.0,30.0,13.2,60.0
68d384423540c75c99fb6ef9,1220,695,03-04-2022,22:12:00,52,Female,22.0,Electronics,3.0,50.0,21.0,150.0
68d384423540c75c99fb6ec2,1165,798,20-01-2023,21:19:00,73,Male,61.0,Clothing,1.0,50.0,15.0,50.0
68d384423540c75c99fb6b0a,213,1649,21-10-2022,07:44:00,72,Female,58.0,Clothing,2.0,300.0,75.0,600.0
68d384423540c75c99fb6b14,223,732,13-10-2022,08:45:00,136,Male,61.0,Electronics,2.0,500.0,250.0,1000.0
68d384423540c75c99fb6d1f,746,398,23-02-2023,21:17:00,5,Female,48.0,Clothing,2.0,300.0,114.0,600.0
68d384423540c75c99fb6e02,973,157,15-05-2022,21:59:00,98,Male,62.0,Electronics,4.0,500.0,170.0,2000.0
68d384423540c75c99fb7040,1547,1546,18-12-2022,19:06:00,93,Female,36.0,Electronics,4.0,50.0,48.0,200.0
68d384423540c75c99fb6ee4,1199,1716,12-02-2022,19:16:00,39,Female,60.0,Clothing,4.0,300.0,87.0,1200.0
68d384423540c75c99fb6bc9,404,663,16-08-2023,06:32:00,133,Male,23.0,Clothing,4.0,300.0,87.0,1200.0
68d384423540c75c99fb71cc,1943,1865,18-11-2022,14:52:00,107,Female,42.0,Clothing,1.0,300.0,156.0,300.0
68d384423540c75c99fb6a5d,40,860,11-04-2022,08:58:00,85,Male,63.0,Clothing,4.0,50.0,16.0,200.0
68d384423540c75c99fb7014,1503,1735,05-09-2023,17:26:00,86,Female,64.0,Clothing,4.0,500.0,505.0,2000.0
68d384423540c75c99fb6f64,1327,253,30-09-2022,21:26:00,66,Female,53.0,Clothing,4.0,500.0,525.0,2000.0
68d384423540c75c99fb7191,1884,1361,12-09-2023,16:00:00,89,Female,34.0,Electronics,4.0,300.0,153.0,1200.0
68d384423540c75c99fb6a41,12,1421,17-01-2022,07:07:00,59,Female,37.0,Clothing,3.0,500.0,185.0,1500.0
68d384423540c75c99fb6c6f,570,665,03-10-2023,22:49:00,1,Male,57.0,Clothing,1.0,50.0,19.0,50.0
68d384423540c75c99fb6d7c,839,1067,03-10-2023,17:01:00,105,Female,48.0,Beauty,4.0,300.0,129.0,1200.0
68d384423540c75c99fb6eba,1157,347,26-03-2022,19:31:00,26,Male,42.0,Electronics,1.0,25.0,7.0,25.0
68d384423540c75c99fb6ef3,1214,807,26-01-2023,19:49:00,91,Female,50.0,Electronics,4.0,50.0,15.5,200.0
68d384423540c75c99fb6a5e,41,1860,12-03-2022,11:21:00,57,Male,63.0,Clothing,4.0,50.0,18.0,200.0
68d384423540c75c99fb6a3b,6,163,31-10-2022,09:38:00,144,Female,64.0,Clothing,3.0,50.0,23.0,150.0
68d384423540c75c99fb6b34,255,1416,29-12-2022,10:47:00,111,Male,53.0,Electronics,4.0,500.0,125.0,2000.0
68d384423540c75c99fb6dde,937,1542,17-05-2023,20:30:00,147,Female,20.0,Beauty,1.0,50.0,14.5,50.0
68d384423540c75c99fb6da6,881,867,24-07-2022,22:40:00,152,Male,21.0,Electronics,1.0,500.0,185.0,500.0
68d384423540c75c99fb6f78,1347,1325,11-10-2022,19:47:00,18,Female,52.0,Electronics,2.0,25.0,26.75,50.0
68d384423540c75c99fb6ca1,620,1482,10-02-2023,22:22:00,1,Female,28.0,Clothing,4.0,300.0,114.0,1200.0
68d384423540c75c99fb6df9,964,1040,12-12-2023,21:24:00,112,Male,45.0,Beauty,1.0,50.0,21.0,50.0
68d384423540c75c99fb6f92,1373,1835,18-09-2022,20:58:00,98,Male,37.0,Clothing,4.0,50.0,49.5,200.0
68d384423540c75c99fb6d18,739,1425,02-12-2023,22:15:00,1,Female,55.0,Electronics,4.0,30.0,10.2,120.0
68d384423540c75c99fb7197,1890,336,04-11-2023,13:05:00,67,Female,52.0,Beauty,3.0,50.0,25.0,150.0
68d384423540c75c99fb6a52,29,845,27-10-2022,10:12:00,25,Male,,Clothing,1.0,500.0,145.0,500.0
68d384423540c75c99fb6d5a,805,729,26-08-2023,22:29:00,3,Male,29.0,Clothing,4.0,300.0,84.0,1200.0
68d384423540c75c99fb6c8e,601,863,12-11-2023,22:40:00,4,Female,30.0,Electronics,2.0,25.0,11.25,50.0
68d384423540c75c99fb6bb0,379,1658,10-04-2023,06:08:00,148,Male,59.0,Clothing,1.0,25.0,12.25,25.0
68d384423540c75c99fb6cf0,699,283,01-06-2023,20:08:00,3,Female,18.0,Electronics,1.0,500.0,165.0,500.0
68d384423540c75c99fb6eb0,1147,1463,29-07-2022,19:45:00,98,Female,54.0,Beauty,3.0,500.0,170.0,1500.0
68d384423540c75c99fb6e9c,1127,1864,30-04-2023,21:00:00,112,Female,51.0,Electronics,1.0,500.0,190.0,500.0
68d384423540c75c99fb6ccd,664,853,14-05-2023,22:29:00,3,Male,21.0,Beauty,2.0,500.0,155.0,1000.0
68d384423540c75c99fb7158,1827,258,29-12-2023,17:40:00,109,Female,37.0,Clothing,1.0,50.0,22.0,50.0
68d384423540c75c99fb701c,1511,26,14-10-2023,17:54:00,51,Female,28.0,Electronics,2.0,500.0,600.0,1000.0
68d384423540c75c99fb7189,1876,1752,21-10-2023,13:01:00,79,Male,29.0,Clothing,2.0,50.0,14.5,100.0
68d384423540c75c99fb710d,1752,1137,05-11-2022,22:34:00,104,Male,46.0,Beauty,2.0,500.0,145.0,1000.0
68d384423540c75c99fb70d2,1693,761,14-11-2022,22:16:00,64,Female,33.0,Clothing,1.0,500.0,275.0,500.0
68d384423540c75c99fb6c97,610,222,07-01-2023,18:56:00,4,Male,51.0,Clothing,4.0,30.0,10.5,120.0
68d384423540c75c99fb6d14,735,164,28-02-2023,18:26:00,3,Female,47.0,Beauty,3.0,500.0,185.0,1500.0
68d384423540c75c99fb6ae8,179,793,27-05-2022,10:53:00,1,Male,54.0,Beauty,1.0,30.0,14.7,30.0
68d384423540c75c99fb70e6,1713,631,22-10-2023,22:18:00,92,Male,56.0,Electronics,3.0,30.0,16.5,90.0
68d384423540c75c99fb6b11,220,331,16-08-2022,08:33:00,28,Male,28.0,Electronics,3.0,30.0,10.2,90.0
68d384423540c75c99fb718c,1879,214,05-11-2022,16:31:00,53,Male,20.0,Beauty,2.0,30.0,8.1,60.0
68d384423540c75c99fb6eb3,1150,672,17-02-2022,19:44:00,1,Female,34.0,Beauty,2.0,50.0,27.5,100.0
68d384423540c75c99fb6dd8,931,833,09-05-2023,18:39:00,85,Male,42.0,Beauty,4.0,50.0,24.5,200.0
68d384423540c75c99fb6fd6,1441,809,14-12-2022,22:51:00,124,Female,62.0,Beauty,2.0,50.0,50.0,100.0
68d384423540c75c99fb6eb5,1152,1667,04-07-2022,19:09:00,40,Female,29.0,Electronics,1.0,500.0,125.0,500.0
68d384423540c75c99fb7016,1505,670,29-09-2023,17:24:00,59,Male,27.0,Beauty,1.0,30.0,35.7,30.0
68d384423540c75c99fb71dd,1960,1034,13-11-2022,14:48:00,52,Female,51.0,Clothing,3.0,50.0,24.5,150.0
68d384423540c75c99fb7195,1888,1265,05-11-2022,14:35:00,86,Male,55.0,Clothing,3.0,300.0,111.0,900.0
68d384423540c75c99fb6a4b,22,367,30-12-2022,07:03:00,123,Female,57.0,Electronics,1.0,50.0,18.0,50.0
68d384423540c75c99fb6bd6,417,1313,04-06-2023,09:22:00,10,Female,55.0,Beauty,3.0,500.0,170.0,1500.0
68d384423540c75c99fb6d45,784,4,27-08-2023,18:12:00,3,Male,37.0,Clothing,1.0,500.0,200.0,500.0
68d384423540c75c99fb6d24,751,1048,12-07-2023,19:14:00,3,Male,54.0,Electronics,3.0,300.0,93.0,900.0
68d384423540c75c99fb6dd9,932,1100,20-01-2023,18:15:00,136,Male,41.0,Electronics,1.0,30.0,13.2,30.0
68d384423540c75c99fb6f4a,1301,1617,01-05-2022,17:09:00,77,Male,34.0,Electronics,1.0,30.0,35.1,30.0
68d384423540c75c99fb6ff9,1476,889,20-09-2023,22:32:00,39,Female,35.0,Electronics,1.0,50.0,57.5,50.0
68d384423540c75c99fb7071,1596,249,28-09-2022,20:17:00,109,Male,20.0,Clothing,1.0,50.0,53.5,50.0
68d384423540c75c99fb6a3d,8,421,08-04-2022,08:43:00,66,Female,37.0,Clothing,3.0,500.0,235.0,1500.0
68d384423540c75c99fb70fe,1737,1747,05-09-2023,18:22:00,87,Male,23.0,Beauty,1.0,30.0,16.2,30.0
68d384423540c75c99fb6f31,1276,597,01-11-2022,19:29:00,84,Male,22.0,Beauty,4.0,300.0,111.0,1200.0
68d384423540c75c99fb71c0,1931,1982,09-09-2023,12:46:00,110,Female,46.0,Beauty,3.0,30.0,16.5,90.0
68d384423540c75c99fb71db,1958,34,24-09-2023,13:26:00,87,Female,51.0,Clothing,3.0,50.0,17.0,150.0
68d384423540c75c99fb6e8d,1112,934,22-11-2022,18:20:00,111,Male,30.0,Beauty,1.0,500.0,240.0,500.0
68d384423540c75c99fb7193,1886,265,24-11-2022,12:12:00,80,Male,55.0,Clothing,3.0,300.0,132.0,900.0
68d384423540c75c99fb6ffb,1478,1154,16-12-2023,21:44:00,29,Male,51.0,Electronics,3.0,300.0,291.0,900.0
68d384423540c75c99fb6dfb,966,1727,08-08-2023,21:06:00,72,Male,55.0,Beauty,3.0,300.0,75.0,900.0
68d384423540c75c99fb6d57,802,281,18-09-2023,20:09:00,4,Female,29.0,Beauty,4.0,500.0,275.0,2000.0
68d384423540c75c99fb6c72,573,1374,23-03-2023,22:03:00,3,Female,59.0,Beauty,3.0,25.0,8.25,75.0
68d384423540c75c99fb6f39,1284,1364,23-09-2023,17:04:00,72,Female,19.0,Beauty,1.0,500.0,250.0,500.0
68d384423540c75c99fb6af5,192,1085,12-08-2022,09:29:00,76,Male,31.0,Clothing,3.0,50.0,17.0,150.0
68d384423540c75c99fb6fe4,1455,327,13-09-2023,18:30:00,107,Male,57.0,Electronics,3.0,50.0,56.0,150.0
68d384423540c75c99fb6ad4,159,223,15-01-2022,11:18:00,61,Female,64.0,Clothing,1.0,25.0,12.0,25.0
68d384423540c75c99fb6d38,771,1818,20-09-2023,17:29:00,4,Male,30.0,Electronics,1.0,500.0,150.0,500.0
68d384423540c75c99fb6d43,782,1653,23-07-2023,19:34:00,2,Male,54.0,Clothing,3.0,25.0,12.75,75.0
68d384423540c75c99fb7173,1854,531,08-10-2022,12:30:00,105,Male,31.0,Electronics,1.0,500.0,275.0,500.0
68d384423540c75c99fb6e92,1117,338,05-02-2022,21:26:00,44,Male,54.0,Beauty,2.0,50.0,20.0,100.0
68d384423540c75c99fb6b49,276,8,27-12-2022,11:19:00,148,Male,30.0,Electronics,4.0,25.0,11.0,100.0
